,id,label
108,"('data/Asian/m.0b76gpc/m.0b76gpc_0004.jpg', 'data/Asian/m.0b76gpc/m.0b76gpc_0003.jpg')","('data/Asian/m.0b76gpc/m.0b76gpc_0004.jpg', 'data/Asian/m.0b76gpc/m.0b76gpc_0003.jpg')"
109,"('data/Asian/m.0nhgs07/m.0nhgs07_0002.jpg', 'data/Asian/m.0nhgs07/m.0nhgs07_0001.jpg')","('data/Asian/m.0nhgs07/m.0nhgs07_0002.jpg', 'data/Asian/m.0nhgs07/m.0nhgs07_0001.jpg')"
110,"('data/Asian/m.076zpfm/m.076zpfm_0003.jpg', 'data/Asian/m.076zpfm/m.076zpfm_0004.jpg')","('data/Asian/m.076zpfm/m.076zpfm_0003.jpg', 'data/Asian/m.076zpfm/m.076zpfm_0004.jpg')"
111,"('data/Asian/m.04jmjyy/m.04jmjyy_0001.jpg', 'data/Asian/m.04jmjyy/m.04jmjyy_0003.jpg')","('data/Asian/m.04jmjyy/m.04jmjyy_0001.jpg', 'data/Asian/m.04jmjyy/m.04jmjyy_0003.jpg')"
112,"('data/Asian/m.01ndxw/m.01ndxw_0004.jpg', 'data/Asian/m.01ndxw/m.01ndxw_0002.jpg')","('data/Asian/m.01ndxw/m.01ndxw_0004.jpg', 'data/Asian/m.01ndxw/m.01ndxw_0002.jpg')"
113,"('data/Asian/m.02394q/m.02394q_0003.jpg', 'data/Asian/m.02394q/m.02394q_0002.jpg')","('data/Asian/m.02394q/m.02394q_0003.jpg', 'data/Asian/m.02394q/m.02394q_0002.jpg')"
114,"('data/Asian/m.03crz8g/m.03crz8g_0001.jpg', 'data/Asian/m.03crz8g/m.03crz8g_0003.jpg')","('data/Asian/m.03crz8g/m.03crz8g_0001.jpg', 'data/Asian/m.03crz8g/m.03crz8g_0003.jpg')"
115,"('data/Asian/m.02z2q1g/m.02z2q1g_0005.jpg', 'data/Asian/m.02z2q1g/m.02z2q1g_0001.jpg')","('data/Asian/m.02z2q1g/m.02z2q1g_0005.jpg', 'data/Asian/m.02z2q1g/m.02z2q1g_0001.jpg')"
116,"('data/Asian/m.09tgw3/m.09tgw3_0002.jpg', 'data/Asian/m.09tgw3/m.09tgw3_0001.jpg')","('data/Asian/m.09tgw3/m.09tgw3_0002.jpg', 'data/Asian/m.09tgw3/m.09tgw3_0001.jpg')"
117,"('data/Asian/m.027111/m.027111_0004.jpg', 'data/Asian/m.027111/m.027111_0003.jpg')","('data/Asian/m.027111/m.027111_0004.jpg', 'data/Asian/m.027111/m.027111_0003.jpg')"
118,"('data/Asian/m.04cvp3p/m.04cvp3p_0001.jpg', 'data/Asian/m.04cvp3p/m.04cvp3p_0002.jpg')","('data/Asian/m.04cvp3p/m.04cvp3p_0001.jpg', 'data/Asian/m.04cvp3p/m.04cvp3p_0002.jpg')"
119,"('data/Asian/m.03qck8h/m.03qck8h_0002.jpg', 'data/Asian/m.03qck8h/m.03qck8h_0001.jpg')","('data/Asian/m.03qck8h/m.03qck8h_0002.jpg', 'data/Asian/m.03qck8h/m.03qck8h_0001.jpg')"
120,"('data/Asian/m.0jsnwy/m.0jsnwy_0002.jpg', 'data/Asian/m.0jsnwy/m.0jsnwy_0001.jpg')","('data/Asian/m.0jsnwy/m.0jsnwy_0002.jpg', 'data/Asian/m.0jsnwy/m.0jsnwy_0001.jpg')"
121,"('data/Asian/m.026ftyd/m.026ftyd_0002.jpg', 'data/Asian/m.026ftyd/m.026ftyd_0001.jpg')","('data/Asian/m.026ftyd/m.026ftyd_0002.jpg', 'data/Asian/m.026ftyd/m.026ftyd_0001.jpg')"
122,"('data/Asian/m.0pcffb_/m.0pcffb__0003.jpg', 'data/Asian/m.0pcffb_/m.0pcffb__0001.jpg')","('data/Asian/m.0pcffb_/m.0pcffb__0003.jpg', 'data/Asian/m.0pcffb_/m.0pcffb__0001.jpg')"
123,"('data/Asian/m.04cxxw_/m.04cxxw__0001.jpg', 'data/Asian/m.04cxxw_/m.04cxxw__0003.jpg')","('data/Asian/m.04cxxw_/m.04cxxw__0001.jpg', 'data/Asian/m.04cxxw_/m.04cxxw__0003.jpg')"
124,"('data/Asian/m.0d9fn9/m.0d9fn9_0003.jpg', 'data/Asian/m.0d9fn9/m.0d9fn9_0001.jpg')","('data/Asian/m.0d9fn9/m.0d9fn9_0003.jpg', 'data/Asian/m.0d9fn9/m.0d9fn9_0001.jpg')"
125,"('data/Asian/m.0c9lhg/m.0c9lhg_0003.jpg', 'data/Asian/m.0c9lhg/m.0c9lhg_0001.jpg')","('data/Asian/m.0c9lhg/m.0c9lhg_0003.jpg', 'data/Asian/m.0c9lhg/m.0c9lhg_0001.jpg')"
126,"('data/Asian/m.080nt98/m.080nt98_0001.jpg', 'data/Asian/m.080nt98/m.080nt98_0003.jpg')","('data/Asian/m.080nt98/m.080nt98_0001.jpg', 'data/Asian/m.080nt98/m.080nt98_0003.jpg')"
127,"('data/Asian/m.0gmg6hq/m.0gmg6hq_0003.jpg', 'data/Asian/m.0gmg6hq/m.0gmg6hq_0002.jpg')","('data/Asian/m.0gmg6hq/m.0gmg6hq_0003.jpg', 'data/Asian/m.0gmg6hq/m.0gmg6hq_0002.jpg')"
128,"('data/Asian/m.0c4b30/m.0c4b30_0003.jpg', 'data/Asian/m.0c4b30/m.0c4b30_0001.jpg')","('data/Asian/m.0c4b30/m.0c4b30_0003.jpg', 'data/Asian/m.0c4b30/m.0c4b30_0001.jpg')"
129,"('data/Asian/m.0j_v3pr/m.0j_v3pr_0001.jpg', 'data/Asian/m.0j_v3pr/m.0j_v3pr_0002.jpg')","('data/Asian/m.0j_v3pr/m.0j_v3pr_0001.jpg', 'data/Asian/m.0j_v3pr/m.0j_v3pr_0002.jpg')"
130,"('data/Asian/m.03ck5p6/m.03ck5p6_0002.jpg', 'data/Asian/m.03ck5p6/m.03ck5p6_0005.jpg')","('data/Asian/m.03ck5p6/m.03ck5p6_0002.jpg', 'data/Asian/m.03ck5p6/m.03ck5p6_0005.jpg')"
131,"('data/Asian/m.02xfv6/m.02xfv6_0003.jpg', 'data/Asian/m.02xfv6/m.02xfv6_0001.jpg')","('data/Asian/m.02xfv6/m.02xfv6_0003.jpg', 'data/Asian/m.02xfv6/m.02xfv6_0001.jpg')"
132,"('data/Asian/m.088l3/m.088l3_0002.jpg', 'data/Asian/m.088l3/m.088l3_0005.jpg')","('data/Asian/m.088l3/m.088l3_0002.jpg', 'data/Asian/m.088l3/m.088l3_0005.jpg')"
133,"('data/Asian/m.02gync/m.02gync_0003.jpg', 'data/Asian/m.02gync/m.02gync_0001.jpg')","('data/Asian/m.02gync/m.02gync_0003.jpg', 'data/Asian/m.02gync/m.02gync_0001.jpg')"
134,"('data/Asian/m.04mr26/m.04mr26_0002.jpg', 'data/Asian/m.04mr26/m.04mr26_0001.jpg')","('data/Asian/m.04mr26/m.04mr26_0002.jpg', 'data/Asian/m.04mr26/m.04mr26_0001.jpg')"
135,"('data/Asian/m.0ndskjk/m.0ndskjk_0001.jpg', 'data/Asian/m.0ndskjk/m.0ndskjk_0002.jpg')","('data/Asian/m.0ndskjk/m.0ndskjk_0001.jpg', 'data/Asian/m.0ndskjk/m.0ndskjk_0002.jpg')"
136,"('data/Asian/m.068p6x/m.068p6x_0002.jpg', 'data/Asian/m.068p6x/m.068p6x_0003.jpg')","('data/Asian/m.068p6x/m.068p6x_0002.jpg', 'data/Asian/m.068p6x/m.068p6x_0003.jpg')"
137,"('data/Asian/m.081f5l/m.081f5l_0005.jpg', 'data/Asian/m.081f5l/m.081f5l_0002.jpg')","('data/Asian/m.081f5l/m.081f5l_0005.jpg', 'data/Asian/m.081f5l/m.081f5l_0002.jpg')"
138,"('data/Asian/m.03f440y/m.03f440y_0001.jpg', 'data/Asian/m.03f440y/m.03f440y_0004.jpg')","('data/Asian/m.03f440y/m.03f440y_0001.jpg', 'data/Asian/m.03f440y/m.03f440y_0004.jpg')"
139,"('data/Asian/m.03ymb1/m.03ymb1_0002.jpg', 'data/Asian/m.03ymb1/m.03ymb1_0004.jpg')","('data/Asian/m.03ymb1/m.03ymb1_0002.jpg', 'data/Asian/m.03ymb1/m.03ymb1_0004.jpg')"
140,"('data/Asian/m.0414ds/m.0414ds_0001.jpg', 'data/Asian/m.0414ds/m.0414ds_0003.jpg')","('data/Asian/m.0414ds/m.0414ds_0001.jpg', 'data/Asian/m.0414ds/m.0414ds_0003.jpg')"
141,"('data/Asian/m.04lf5_7/m.04lf5_7_0005.jpg', 'data/Asian/m.04lf5_7/m.04lf5_7_0002.jpg')","('data/Asian/m.04lf5_7/m.04lf5_7_0005.jpg', 'data/Asian/m.04lf5_7/m.04lf5_7_0002.jpg')"
142,"('data/Asian/m.02qh6y8/m.02qh6y8_0001.jpg', 'data/Asian/m.02qh6y8/m.02qh6y8_0003.jpg')","('data/Asian/m.02qh6y8/m.02qh6y8_0001.jpg', 'data/Asian/m.02qh6y8/m.02qh6y8_0003.jpg')"
143,"('data/Asian/m.08k0mv/m.08k0mv_0001.jpg', 'data/Asian/m.08k0mv/m.08k0mv_0004.jpg')","('data/Asian/m.08k0mv/m.08k0mv_0001.jpg', 'data/Asian/m.08k0mv/m.08k0mv_0004.jpg')"
144,"('data/Asian/m.0z1z/m.0z1z_0001.jpg', 'data/Asian/m.0z1z/m.0z1z_0002.jpg')","('data/Asian/m.0z1z/m.0z1z_0001.jpg', 'data/Asian/m.0z1z/m.0z1z_0002.jpg')"
145,"('data/Asian/m.0495t8/m.0495t8_0003.jpg', 'data/Asian/m.0495t8/m.0495t8_0002.jpg')","('data/Asian/m.0495t8/m.0495t8_0003.jpg', 'data/Asian/m.0495t8/m.0495t8_0002.jpg')"
146,"('data/Asian/m.0b_dt6/m.0b_dt6_0006.jpg', 'data/Asian/m.0b_dt6/m.0b_dt6_0003.jpg')","('data/Asian/m.0b_dt6/m.0b_dt6_0006.jpg', 'data/Asian/m.0b_dt6/m.0b_dt6_0003.jpg')"
147,"('data/Asian/m.043kns/m.043kns_0005.jpg', 'data/Asian/m.043kns/m.043kns_0002.jpg')","('data/Asian/m.043kns/m.043kns_0005.jpg', 'data/Asian/m.043kns/m.043kns_0002.jpg')"
148,"('data/Asian/m.0sgy8m8/m.0sgy8m8_0002.jpg', 'data/Asian/m.0sgy8m8/m.0sgy8m8_0003.jpg')","('data/Asian/m.0sgy8m8/m.0sgy8m8_0002.jpg', 'data/Asian/m.0sgy8m8/m.0sgy8m8_0003.jpg')"
149,"('data/Asian/m.047d_04/m.047d_04_0001.jpg', 'data/Asian/m.047d_04/m.047d_04_0002.jpg')","('data/Asian/m.047d_04/m.047d_04_0001.jpg', 'data/Asian/m.047d_04/m.047d_04_0002.jpg')"
150,"('data/Asian/m.088l3/m.088l3_0003.jpg', 'data/Asian/m.088l3/m.088l3_0007.jpg')","('data/Asian/m.088l3/m.088l3_0003.jpg', 'data/Asian/m.088l3/m.088l3_0007.jpg')"
151,"('data/Asian/m.02m4qr/m.02m4qr_0001.jpg', 'data/Asian/m.02m4qr/m.02m4qr_0005.jpg')","('data/Asian/m.02m4qr/m.02m4qr_0001.jpg', 'data/Asian/m.02m4qr/m.02m4qr_0005.jpg')"
152,"('data/Asian/m.0gtqcfk/m.0gtqcfk_0002.jpg', 'data/Asian/m.0gtqcfk/m.0gtqcfk_0001.jpg')","('data/Asian/m.0gtqcfk/m.0gtqcfk_0002.jpg', 'data/Asian/m.0gtqcfk/m.0gtqcfk_0001.jpg')"
153,"('data/Asian/m.0392qq/m.0392qq_0001.jpg', 'data/Asian/m.0392qq/m.0392qq_0005.jpg')","('data/Asian/m.0392qq/m.0392qq_0001.jpg', 'data/Asian/m.0392qq/m.0392qq_0005.jpg')"
154,"('data/Asian/m.0jt0gls/m.0jt0gls_0003.jpg', 'data/Asian/m.0jt0gls/m.0jt0gls_0001.jpg')","('data/Asian/m.0jt0gls/m.0jt0gls_0003.jpg', 'data/Asian/m.0jt0gls/m.0jt0gls_0001.jpg')"
155,"('data/Asian/m.0fblq/m.0fblq_0002.jpg', 'data/Asian/m.0fblq/m.0fblq_0001.jpg')","('data/Asian/m.0fblq/m.0fblq_0002.jpg', 'data/Asian/m.0fblq/m.0fblq_0001.jpg')"
156,"('data/Asian/m.04z_vml/m.04z_vml_0003.jpg', 'data/Asian/m.04z_vml/m.04z_vml_0002.jpg')","('data/Asian/m.04z_vml/m.04z_vml_0003.jpg', 'data/Asian/m.04z_vml/m.04z_vml_0002.jpg')"
157,"('data/Asian/m.02vknxw/m.02vknxw_0001.jpg', 'data/Asian/m.02vknxw/m.02vknxw_0002.jpg')","('data/Asian/m.02vknxw/m.02vknxw_0001.jpg', 'data/Asian/m.02vknxw/m.02vknxw_0002.jpg')"
158,"('data/Asian/m.04grf2l/m.04grf2l_0004.jpg', 'data/Asian/m.04grf2l/m.04grf2l_0003.jpg')","('data/Asian/m.04grf2l/m.04grf2l_0004.jpg', 'data/Asian/m.04grf2l/m.04grf2l_0003.jpg')"
159,"('data/Asian/m.0n8_flh/m.0n8_flh_0001.jpg', 'data/Asian/m.0n8_flh/m.0n8_flh_0002.jpg')","('data/Asian/m.0n8_flh/m.0n8_flh_0001.jpg', 'data/Asian/m.0n8_flh/m.0n8_flh_0002.jpg')"
160,"('data/Asian/m.031tg0/m.031tg0_0003.jpg', 'data/Asian/m.031tg0/m.031tg0_0004.jpg')","('data/Asian/m.031tg0/m.031tg0_0003.jpg', 'data/Asian/m.031tg0/m.031tg0_0004.jpg')"
161,"('data/Asian/m.0fz311/m.0fz311_0002.jpg', 'data/Asian/m.0fz311/m.0fz311_0003.jpg')","('data/Asian/m.0fz311/m.0fz311_0002.jpg', 'data/Asian/m.0fz311/m.0fz311_0003.jpg')"
162,"('data/Asian/m.0546c1/m.0546c1_0002.jpg', 'data/Asian/m.0546c1/m.0546c1_0005.jpg')","('data/Asian/m.0546c1/m.0546c1_0002.jpg', 'data/Asian/m.0546c1/m.0546c1_0005.jpg')"
163,"('data/Asian/m.01rzvh2/m.01rzvh2_0001.jpg', 'data/Asian/m.01rzvh2/m.01rzvh2_0003.jpg')","('data/Asian/m.01rzvh2/m.01rzvh2_0001.jpg', 'data/Asian/m.01rzvh2/m.01rzvh2_0003.jpg')"
164,"('data/Asian/m.030197/m.030197_0001.jpg', 'data/Asian/m.030197/m.030197_0002.jpg')","('data/Asian/m.030197/m.030197_0001.jpg', 'data/Asian/m.030197/m.030197_0002.jpg')"
165,"('data/Asian/m.0ffsfb/m.0ffsfb_0001.jpg', 'data/Asian/m.0ffsfb/m.0ffsfb_0002.jpg')","('data/Asian/m.0ffsfb/m.0ffsfb_0001.jpg', 'data/Asian/m.0ffsfb/m.0ffsfb_0002.jpg')"
166,"('data/Asian/m.0h6h8w/m.0h6h8w_0005.jpg', 'data/Asian/m.0h6h8w/m.0h6h8w_0003.jpg')","('data/Asian/m.0h6h8w/m.0h6h8w_0005.jpg', 'data/Asian/m.0h6h8w/m.0h6h8w_0003.jpg')"
167,"('data/Asian/m.041gzf/m.041gzf_0001.jpg', 'data/Asian/m.041gzf/m.041gzf_0003.jpg')","('data/Asian/m.041gzf/m.041gzf_0001.jpg', 'data/Asian/m.041gzf/m.041gzf_0003.jpg')"
168,"('data/Asian/m.02d701/m.02d701_0007.jpg', 'data/Asian/m.02d701/m.02d701_0005.jpg')","('data/Asian/m.02d701/m.02d701_0007.jpg', 'data/Asian/m.02d701/m.02d701_0005.jpg')"
169,"('data/Asian/m.0kfzb/m.0kfzb_0004.jpg', 'data/Asian/m.0kfzb/m.0kfzb_0005.jpg')","('data/Asian/m.0kfzb/m.0kfzb_0004.jpg', 'data/Asian/m.0kfzb/m.0kfzb_0005.jpg')"
170,"('data/Asian/m.088v6w/m.088v6w_0001.jpg', 'data/Asian/m.088v6w/m.088v6w_0003.jpg')","('data/Asian/m.088v6w/m.088v6w_0001.jpg', 'data/Asian/m.088v6w/m.088v6w_0003.jpg')"
171,"('data/Asian/m.026m_q4/m.026m_q4_0003.jpg', 'data/Asian/m.026m_q4/m.026m_q4_0002.jpg')","('data/Asian/m.026m_q4/m.026m_q4_0003.jpg', 'data/Asian/m.026m_q4/m.026m_q4_0002.jpg')"
172,"('data/Asian/m.0sgqn1b/m.0sgqn1b_0001.jpg', 'data/Asian/m.0sgqn1b/m.0sgqn1b_0002.jpg')","('data/Asian/m.0sgqn1b/m.0sgqn1b_0001.jpg', 'data/Asian/m.0sgqn1b/m.0sgqn1b_0002.jpg')"
173,"('data/Asian/m.02h8ls/m.02h8ls_0004.jpg', 'data/Asian/m.02h8ls/m.02h8ls_0002.jpg')","('data/Asian/m.02h8ls/m.02h8ls_0004.jpg', 'data/Asian/m.02h8ls/m.02h8ls_0002.jpg')"
174,"('data/Asian/m.03f5fj/m.03f5fj_0005.jpg', 'data/Asian/m.03f5fj/m.03f5fj_0003.jpg')","('data/Asian/m.03f5fj/m.03f5fj_0005.jpg', 'data/Asian/m.03f5fj/m.03f5fj_0003.jpg')"
175,"('data/Asian/m.0ps7w/m.0ps7w_0002.jpg', 'data/Asian/m.0ps7w/m.0ps7w_0003.jpg')","('data/Asian/m.0ps7w/m.0ps7w_0002.jpg', 'data/Asian/m.0ps7w/m.0ps7w_0003.jpg')"
176,"('data/Asian/m.05r456/m.05r456_0004.jpg', 'data/Asian/m.05r456/m.05r456_0001.jpg')","('data/Asian/m.05r456/m.05r456_0004.jpg', 'data/Asian/m.05r456/m.05r456_0001.jpg')"
177,"('data/Asian/m.03yh0p/m.03yh0p_0001.jpg', 'data/Asian/m.03yh0p/m.03yh0p_0004.jpg')","('data/Asian/m.03yh0p/m.03yh0p_0001.jpg', 'data/Asian/m.03yh0p/m.03yh0p_0004.jpg')"
178,"('data/Asian/m.05znvh4/m.05znvh4_0003.jpg', 'data/Asian/m.05znvh4/m.05znvh4_0001.jpg')","('data/Asian/m.05znvh4/m.05znvh4_0003.jpg', 'data/Asian/m.05znvh4/m.05znvh4_0001.jpg')"
179,"('data/Asian/m.0112yl/m.0112yl_0001.jpg', 'data/Asian/m.0112yl/m.0112yl_0002.jpg')","('data/Asian/m.0112yl/m.0112yl_0001.jpg', 'data/Asian/m.0112yl/m.0112yl_0002.jpg')"
180,"('data/Asian/m.03740m/m.03740m_0003.jpg', 'data/Asian/m.03740m/m.03740m_0002.jpg')","('data/Asian/m.03740m/m.03740m_0003.jpg', 'data/Asian/m.03740m/m.03740m_0002.jpg')"
181,"('data/Asian/m.067vgm/m.067vgm_0003.jpg', 'data/Asian/m.067vgm/m.067vgm_0004.jpg')","('data/Asian/m.067vgm/m.067vgm_0003.jpg', 'data/Asian/m.067vgm/m.067vgm_0004.jpg')"
182,"('data/Asian/m.0jwrx0x/m.0jwrx0x_0001.jpg', 'data/Asian/m.0jwrx0x/m.0jwrx0x_0003.jpg')","('data/Asian/m.0jwrx0x/m.0jwrx0x_0001.jpg', 'data/Asian/m.0jwrx0x/m.0jwrx0x_0003.jpg')"
183,"('data/Asian/m.0lqh68x/m.0lqh68x_0003.jpg', 'data/Asian/m.0lqh68x/m.0lqh68x_0002.jpg')","('data/Asian/m.0lqh68x/m.0lqh68x_0003.jpg', 'data/Asian/m.0lqh68x/m.0lqh68x_0002.jpg')"
184,"('data/Asian/m.0gmkrmh/m.0gmkrmh_0002.jpg', 'data/Asian/m.0gmkrmh/m.0gmkrmh_0001.jpg')","('data/Asian/m.0gmkrmh/m.0gmkrmh_0002.jpg', 'data/Asian/m.0gmkrmh/m.0gmkrmh_0001.jpg')"
185,"('data/Asian/m.02pm_8r/m.02pm_8r_0001.jpg', 'data/Asian/m.02pm_8r/m.02pm_8r_0003.jpg')","('data/Asian/m.02pm_8r/m.02pm_8r_0001.jpg', 'data/Asian/m.02pm_8r/m.02pm_8r_0003.jpg')"
186,"('data/Asian/m.041s0m/m.041s0m_0001.jpg', 'data/Asian/m.041s0m/m.041s0m_0004.jpg')","('data/Asian/m.041s0m/m.041s0m_0001.jpg', 'data/Asian/m.041s0m/m.041s0m_0004.jpg')"
187,"('data/Asian/m.02z3tm2/m.02z3tm2_0001.jpg', 'data/Asian/m.02z3tm2/m.02z3tm2_0003.jpg')","('data/Asian/m.02z3tm2/m.02z3tm2_0001.jpg', 'data/Asian/m.02z3tm2/m.02z3tm2_0003.jpg')"
188,"('data/Asian/m.02vrgn1/m.02vrgn1_0001.jpg', 'data/Asian/m.02vrgn1/m.02vrgn1_0005.jpg')","('data/Asian/m.02vrgn1/m.02vrgn1_0001.jpg', 'data/Asian/m.02vrgn1/m.02vrgn1_0005.jpg')"
189,"('data/Asian/m.07ldl6/m.07ldl6_0002.jpg', 'data/Asian/m.07ldl6/m.07ldl6_0001.jpg')","('data/Asian/m.07ldl6/m.07ldl6_0002.jpg', 'data/Asian/m.07ldl6/m.07ldl6_0001.jpg')"
190,"('data/Asian/m.0gbzffn/m.0gbzffn_0002.jpg', 'data/Asian/m.0gbzffn/m.0gbzffn_0001.jpg')","('data/Asian/m.0gbzffn/m.0gbzffn_0002.jpg', 'data/Asian/m.0gbzffn/m.0gbzffn_0001.jpg')"
191,"('data/Asian/m.02qbcpt/m.02qbcpt_0002.jpg', 'data/Asian/m.02qbcpt/m.02qbcpt_0001.jpg')","('data/Asian/m.02qbcpt/m.02qbcpt_0002.jpg', 'data/Asian/m.02qbcpt/m.02qbcpt_0001.jpg')"
192,"('data/Asian/m.03qkhkw/m.03qkhkw_0001.jpg', 'data/Asian/m.03qkhkw/m.03qkhkw_0002.jpg')","('data/Asian/m.03qkhkw/m.03qkhkw_0001.jpg', 'data/Asian/m.03qkhkw/m.03qkhkw_0002.jpg')"
193,"('data/Asian/m.03f0xp1/m.03f0xp1_0003.jpg', 'data/Asian/m.03f0xp1/m.03f0xp1_0006.jpg')","('data/Asian/m.03f0xp1/m.03f0xp1_0003.jpg', 'data/Asian/m.03f0xp1/m.03f0xp1_0006.jpg')"
194,"('data/Asian/m.043s8l1/m.043s8l1_0004.jpg', 'data/Asian/m.043s8l1/m.043s8l1_0002.jpg')","('data/Asian/m.043s8l1/m.043s8l1_0004.jpg', 'data/Asian/m.043s8l1/m.043s8l1_0002.jpg')"
195,"('data/Asian/m.03c6dgr/m.03c6dgr_0001.jpg', 'data/Asian/m.03c6dgr/m.03c6dgr_0002.jpg')","('data/Asian/m.03c6dgr/m.03c6dgr_0001.jpg', 'data/Asian/m.03c6dgr/m.03c6dgr_0002.jpg')"
196,"('data/Asian/m.01vrw2h/m.01vrw2h_0001.jpg', 'data/Asian/m.01vrw2h/m.01vrw2h_0002.jpg')","('data/Asian/m.01vrw2h/m.01vrw2h_0001.jpg', 'data/Asian/m.01vrw2h/m.01vrw2h_0002.jpg')"
197,"('data/Asian/m.04mhh8/m.04mhh8_0001.jpg', 'data/Asian/m.04mhh8/m.04mhh8_0004.jpg')","('data/Asian/m.04mhh8/m.04mhh8_0001.jpg', 'data/Asian/m.04mhh8/m.04mhh8_0004.jpg')"
198,"('data/Asian/m.01x__0/m.01x__0_0003.jpg', 'data/Asian/m.01x__0/m.01x__0_0004.jpg')","('data/Asian/m.01x__0/m.01x__0_0003.jpg', 'data/Asian/m.01x__0/m.01x__0_0004.jpg')"
199,"('data/Asian/m.0hnclhz/m.0hnclhz_0004.jpg', 'data/Asian/m.0hnclhz/m.0hnclhz_0002.jpg')","('data/Asian/m.0hnclhz/m.0hnclhz_0004.jpg', 'data/Asian/m.0hnclhz/m.0hnclhz_0002.jpg')"
200,"('data/Asian/m.03d06xt/m.03d06xt_0003.jpg', 'data/Asian/m.03d06xt/m.03d06xt_0001.jpg')","('data/Asian/m.03d06xt/m.03d06xt_0003.jpg', 'data/Asian/m.03d06xt/m.03d06xt_0001.jpg')"
201,"('data/Asian/m.02rd2z7/m.02rd2z7_0002.jpg', 'data/Asian/m.02rd2z7/m.02rd2z7_0001.jpg')","('data/Asian/m.02rd2z7/m.02rd2z7_0002.jpg', 'data/Asian/m.02rd2z7/m.02rd2z7_0001.jpg')"
202,"('data/Asian/m.03d_03/m.03d_03_0004.jpg', 'data/Asian/m.03d_03/m.03d_03_0006.jpg')","('data/Asian/m.03d_03/m.03d_03_0004.jpg', 'data/Asian/m.03d_03/m.03d_03_0006.jpg')"
203,"('data/Asian/m.09g8n09/m.09g8n09_0001.jpg', 'data/Asian/m.09g8n09/m.09g8n09_0003.jpg')","('data/Asian/m.09g8n09/m.09g8n09_0001.jpg', 'data/Asian/m.09g8n09/m.09g8n09_0003.jpg')"
204,"('data/Asian/m.04yh9bz/m.04yh9bz_0004.jpg', 'data/Asian/m.04yh9bz/m.04yh9bz_0001.jpg')","('data/Asian/m.04yh9bz/m.04yh9bz_0004.jpg', 'data/Asian/m.04yh9bz/m.04yh9bz_0001.jpg')"
205,"('data/Asian/m.027fpql/m.027fpql_0004.jpg', 'data/Asian/m.027fpql/m.027fpql_0001.jpg')","('data/Asian/m.027fpql/m.027fpql_0004.jpg', 'data/Asian/m.027fpql/m.027fpql_0001.jpg')"
206,"('data/Asian/m.02qmg1y/m.02qmg1y_0002.jpg', 'data/Asian/m.02qmg1y/m.02qmg1y_0004.jpg')","('data/Asian/m.02qmg1y/m.02qmg1y_0002.jpg', 'data/Asian/m.02qmg1y/m.02qmg1y_0004.jpg')"
207,"('data/Asian/m.04gj5x7/m.04gj5x7_0002.jpg', 'data/Asian/m.04gj5x7/m.04gj5x7_0001.jpg')","('data/Asian/m.04gj5x7/m.04gj5x7_0002.jpg', 'data/Asian/m.04gj5x7/m.04gj5x7_0001.jpg')"
208,"('data/Asian/m.0j44yrs/m.0j44yrs_0002.jpg', 'data/Asian/m.0j44yrs/m.0j44yrs_0001.jpg')","('data/Asian/m.0j44yrs/m.0j44yrs_0002.jpg', 'data/Asian/m.0j44yrs/m.0j44yrs_0001.jpg')"
209,"('data/Asian/m.02z01qc/m.02z01qc_0001.jpg', 'data/Asian/m.02z01qc/m.02z01qc_0003.jpg')","('data/Asian/m.02z01qc/m.02z01qc_0001.jpg', 'data/Asian/m.02z01qc/m.02z01qc_0003.jpg')"
210,"('data/Asian/m.031513/m.031513_0005.jpg', 'data/Asian/m.031513/m.031513_0001.jpg')","('data/Asian/m.031513/m.031513_0005.jpg', 'data/Asian/m.031513/m.031513_0001.jpg')"
211,"('data/Asian/m.0brqxw/m.0brqxw_0003.jpg', 'data/Asian/m.0brqxw/m.0brqxw_0004.jpg')","('data/Asian/m.0brqxw/m.0brqxw_0003.jpg', 'data/Asian/m.0brqxw/m.0brqxw_0004.jpg')"
212,"('data/Asian/m.03cj7mx/m.03cj7mx_0004.jpg', 'data/Asian/m.03cj7mx/m.03cj7mx_0001.jpg')","('data/Asian/m.03cj7mx/m.03cj7mx_0004.jpg', 'data/Asian/m.03cj7mx/m.03cj7mx_0001.jpg')"
213,"('data/Asian/m.03gr7l1/m.03gr7l1_0002.jpg', 'data/Asian/m.03gr7l1/m.03gr7l1_0001.jpg')","('data/Asian/m.03gr7l1/m.03gr7l1_0002.jpg', 'data/Asian/m.03gr7l1/m.03gr7l1_0001.jpg')"
214,"('data/Asian/m.0ghsg0/m.0ghsg0_0003.jpg', 'data/Asian/m.0ghsg0/m.0ghsg0_0006.jpg')","('data/Asian/m.0ghsg0/m.0ghsg0_0003.jpg', 'data/Asian/m.0ghsg0/m.0ghsg0_0006.jpg')"
215,"('data/Asian/m.03bddh/m.03bddh_0002.jpg', 'data/Asian/m.03bddh/m.03bddh_0001.jpg')","('data/Asian/m.03bddh/m.03bddh_0002.jpg', 'data/Asian/m.03bddh/m.03bddh_0001.jpg')"
216,"('data/Asian/m.05p1zrd/m.05p1zrd_0004.jpg', 'data/Asian/m.05p1zrd/m.05p1zrd_0001.jpg')","('data/Asian/m.05p1zrd/m.05p1zrd_0004.jpg', 'data/Asian/m.05p1zrd/m.05p1zrd_0001.jpg')"
